listeners,mbid,name,playcount,streamable,url,tags
224361,3f962bf0-42a0-45a0-830f-07b66301d35f,Rita Lee,4808688,0,https://www.last.fm/music/Rita+Lee,"mpb, rock, female vocalists"
223833,6f0c596e-c5e6-4bae-87c2-4c69cb3d4067,Spiderbait,2805494,0,https://www.last.fm/music/Spiderbait,"rock, australian, alternative"
223629,056bb0bc-6af7-4c25-bbfe-f96c6e6d9feb,My Darkest Days,4504874,0,https://www.last.fm/music/My+Darkest+Days,"alternative rock, post-grunge, rock"
222304,e1fae923-bf20-4d7b-89fb-38ecc0a8236b,The Association,1461724,0,https://www.last.fm/music/The+Association,"60s, sunshine pop, oldies"
222087,050fffd7-c7cc-4bb2-8f7a-a0ee4bc47678,Circa Waves,2478349,0,https://www.last.fm/music/Circa+Waves,"seen live, indie rock, indie"
221330,cfe4898c-bb85-4535-b993-1f046c891fed,Nao,3878654,0,https://www.last.fm/music/Nao,"electronic, soul, rnb"
221272,ad73761f-c66d-4149-899d-21f56d1969a1,Running Wild,8336379,0,https://www.last.fm/music/Running+Wild,"heavy metal, Power metal, speed metal"
220432,,Lewis Capaldi,3822289,0,https://www.last.fm/music/Lewis+Capaldi,"seen live, pop, pop rock"
220270,c211af3d-65e0-46a7-ac49-6c84837a0d16,Sage the Gemini,1537168,0,https://www.last.fm/music/Sage+the+Gemini,"Hip-Hop, rap, american"
219445,caae4789-c38c-4803-8808-2886b37ca8f9,Phaeleh,4464630,0,https://www.last.fm/music/Phaeleh,"dubstep, ambient, electronic"
219194,49afd610-0265-4ab1-9e13-f0cc98e33e1d,Jan Hammer,1979572,0,https://www.last.fm/music/Jan+Hammer,"Soundtrack, electronic, 80s"
218517,b22b957a-47a9-4c09-86f5-e3c63afcd786,Club Des Belugas,2916005,0,https://www.last.fm/music/Club+Des+Belugas,"lounge, nu-jazz, downtempo"
217407,e031ec18-f8eb-46c1-b03c-e5c71399cb16,Vic Mensa,2944268,0,https://www.last.fm/music/Vic+Mensa,"Hip-Hop, rap, chicago"
217227,98cb2d05-0b47-4bc6-b345-792eecbe8449,Teena Marie,1348689,0,https://www.last.fm/music/Teena+Marie,"soul, funk, female vocalists"
216254,b9a20306-a4f5-4d3c-8680-e9cdc7e3af5b,Scar Symmetry,13931516,0,https://www.last.fm/music/Scar+Symmetry,"Melodic Death Metal, death metal, Progressive metal"
216008,b9696d80-70c9-4c3d-be9d-8a525b125d23,Adventure Club,2464991,0,https://www.last.fm/music/Adventure+Club,"dubstep, electronic, dance"
215301,a56f9cc3-1569-4205-8514-9c5c545d724d,Louis The Child,2448295,0,https://www.last.fm/music/Louis+The+Child,"electronic, nu disco, french touch"
214979,afa02917-17ce-439d-8e8d-09980d82d7cf,Cody Simpson,2220943,0,https://www.last.fm/music/Cody+Simpson,"pop, australian, male vocalists"
214769,938df0a0-c650-4cf8-9b23-5ad8a5cb4805,Bohren & der Club of Gore,9711236,0,https://www.last.fm/music/Bohren+&+der+Club+of+Gore,"jazz, ambient, doom jazz"
214548,fc20ca3a-5fb5-475c-b151-516829c14d9b,The Hooters,1969562,0,https://www.last.fm/music/The+Hooters,"rock, 80s, classic rock"
214267,32b2e717-9e01-4f45-ac73-9542ccf18d4d,Wilson Phillips,1279117,0,https://www.last.fm/music/Wilson+Phillips,"pop, female vocalists, 90s"
214224,a7e05e3f-7459-4ba6-9041-8b5cacf6338c,Ann Peebles,1522380,0,https://www.last.fm/music/Ann+Peebles,"soul, funk, female vocalists"
213538,,Tom Misch,3763821,0,https://www.last.fm/music/Tom+Misch,"Hip-Hop, soul, indie"
213367,f20ba447-269a-445a-9347-c1ec8632c455,Lita Ford,1843694,0,https://www.last.fm/music/Lita+Ford,"hard rock, female vocalists, rock"
212626,94cb9444-aa8e-43cf-9816-839d90023a44,Kevin Lyttle,1044100,0,https://www.last.fm/music/Kevin+Lyttle,"dancehall, reggae, soca"
212063,,Wild Child,1816961,0,https://www.last.fm/music/Wild+Child,"folk, indie, seen live"
211889,96e2e78e-1e22-45b5-af33-7d79a91ee308,Laleh,5657469,0,https://www.last.fm/music/Laleh,"swedish, singer-songwriter, female vocalists"
211887,d93c4ccb-d490-4908-995f-be3b6ff5e87c,Elisa,4496271,0,https://www.last.fm/music/Elisa,"italian, female vocalists, pop"
211509,d2c1af9e-b83a-4ad6-a3e8-53c993d74730,Lindstrøm,2465033,0,https://www.last.fm/music/Lindstr%C3%B8m,"electronic, space disco, norwegian"
211166,66ca7462-753c-48d0-9fe7-80d4b0897d18,The Bronx,5742141,0,https://www.last.fm/music/The+Bronx,"seen live, punk, hardcore"
210900,c054ea6b-c585-41eb-ae7e-4b0ca43308ff,Wintersun,9031890,0,https://www.last.fm/music/Wintersun,"Melodic Death Metal, folk metal, viking metal"
210050,c60e178f-36f1-4169-9c03-84addbdbf104,"Grover Washington, Jr.",1413364,0,"https://www.last.fm/music/Grover+Washington,+Jr.","jazz, Smooth Jazz, saxophone"
209940,0b5f6947-c6f2-43c2-8fed-5a77776728dd,Lapalux,3852838,0,https://www.last.fm/music/Lapalux,"future garage, electronic, experimental"
209618,3df914b9-e0bc-493c-875a-c412f84ecdad,Crazy Frog,1453423,0,https://www.last.fm/music/Crazy+Frog,"the worst thing ever to happen to music, Officially Shit, electronic"
209607,5508509b-5481-4341-94ae-209eb371afe7,Punch Brothers,2795103,0,https://www.last.fm/music/Punch+Brothers,"bluegrass, folk, seen live"
207038,c428180a-2871-4788-9815-e09f7390c6ec,Backyard Babies,5318597,0,https://www.last.fm/music/Backyard+Babies,"seen live, hard rock, rock"
207000,,SG Lewis,1945747,0,https://www.last.fm/music/SG+Lewis,"chillwave, electronic, seen live"
206284,,King Princess,3019330,0,https://www.last.fm/music/King+Princess,"pop, indie pop, female vocalists"
205917,a65f4f19-9f4c-4a44-906f-87aa4ceee900,Jacques Dutronc,2296696,0,https://www.last.fm/music/Jacques+Dutronc,"french, chanson francaise, 60s"
205850,a9ae7a19-be18-4737-8eb1-af560eb177de,Field Music,3014135,0,https://www.last.fm/music/Field+Music,"indie pop, indie, seen live"
205712,1b5189d8-28fd-4c97-a04a-37c49b1ccfa6,The Boo Radleys,1989145,0,https://www.last.fm/music/The+Boo+Radleys,"shoegaze, britpop, indie"
205697,cee048bc-c311-410e-b553-fd0511386d18,Joker,1707939,0,https://www.last.fm/music/Joker,"dubstep, Grime, electronic"
205496,efd54131-7dba-4dac-ba44-8c8eebe4f000,Classixx,2243888,0,https://www.last.fm/music/Classixx,"electronic, House, DIsco House"
205185,94b72bc5-3e13-46ae-8470-0bfa17264068,Cocoon,3685439,0,https://www.last.fm/music/Cocoon,"folk, indie, french"
205168,fe0ad4d4-391b-4f43-b02f-4d2ed0ab2b5e,Marina,9410727,0,https://www.last.fm/music/Marina,"pop, female vocalists, post-hardcore"
205047,8e3ce660-79ed-4072-bd3d-e8db7a409946,Pop Evil,2491118,0,https://www.last.fm/music/Pop+Evil,"post-grunge, alternative rock, hard rock"
204952,6462c4f6-6f69-4636-a835-02eebe81c90f,Shabazz Palaces,5444488,0,https://www.last.fm/music/Shabazz+Palaces,"Hip-Hop, experimental hip-hop, psychedelic"
204899,8f4c7ad3-c95c-4d62-a554-3416fb5204f4,Crystal Waters,1029579,0,https://www.last.fm/music/Crystal+Waters,"dance, House, 90s"
204847,36ecdd8b-ed83-4ccf-a930-52cf582d3c9d,Civil Twilight,2314360,0,https://www.last.fm/music/Civil+Twilight,"alternative, alternative rock, indie rock"
204167,25c76eb2-a92d-4624-9e30-093fc16ed5eb,Dungen,4552227,0,https://www.last.fm/music/Dungen,"psychedelic, swedish, Psychedelic Rock"
204064,d3618fd5-c062-467d-ad12-c89232134b4a,Vérité,2241353,0,https://www.last.fm/music/V%C3%A9rit%C3%A9,"indie pop, indie, pop"
203938,,Clairo,5235230,0,https://www.last.fm/music/Clairo,"dream pop, bedroom pop, indie pop"
203703,,Playboi Carti,14447105,0,https://www.last.fm/music/Playboi+Carti,"Hip-Hop, trap, cloud rap"
203525,92de023e-6f08-4133-8063-c0740c855e3d,Engenheiros Do Hawaii,16000057,0,https://www.last.fm/music/Engenheiros+Do+Hawaii,"rock, brazilian rock, brazilian"
202851,c53bb734-57cb-43eb-a6d1-e4794c9b9295,Willow,3468179,0,https://www.last.fm/music/Willow,"post-rock, instrumental, pop"
202838,f6a8c215-8e5d-4def-94e2-3c0dff2f1463,Nemesea,4314667,0,https://www.last.fm/music/Nemesea,"Gothic Metal, symphonic metal, Female fronted metal"
202418,b6fd4928-89db-4bbd-b5f4-8fb98f9f02ff,DeBarge,1049983,0,https://www.last.fm/music/DeBarge,"80s, soul, motown"
202261,439a29ad-f4ef-4857-a7cd-3d4a551056c8,Cabaret Voltaire,3055537,0,https://www.last.fm/music/Cabaret+Voltaire,"industrial, experimental, electronic"
202126,f6c003f9-4aae-40ce-8e4c-112d9a1b140c,Big Gigantic,2054255,0,https://www.last.fm/music/Big+Gigantic,"electronic, dubstep, seen live"
202079,,Ava Max,3738029,0,https://www.last.fm/music/Ava+Max,"pop, electropop, female vocalists"
202052,c91da820-39aa-44d3-be08-44f7a119e7ac,Ott,3952809,0,https://www.last.fm/music/Ott,"dub, ambient, chillout"
201802,e1d521ea-5b97-4981-987c-ba988b2a87d7,John Cage,2222662,0,https://www.last.fm/music/John+Cage,"Avant-Garde, experimental, contemporary classical"
201260,4704f86b-33b0-458a-9460-8f9b52869d74,Oliver Nelson,1077658,0,https://www.last.fm/music/Oliver+Nelson,"jazz, saxophone, bebop"
201208,415a5366-c1eb-4cd8-b584-429cbf121317,VACATIONER,2100256,0,https://www.last.fm/music/VACATIONER,"indie, chillout, electronic"
200903,,Bishop Briggs,2312378,0,https://www.last.fm/music/Bishop+Briggs,"indie, alternative, pop"
200617,0da6296c-a562-4d06-85d2-5e2740885d07,Wild Belle,2346826,0,https://www.last.fm/music/Wild+Belle,"indie, reggae, indie pop"
200489,62c28bc0-f696-4c50-8e54-5f8e9120bdb8,Engelbert Humperdinck,1436703,0,https://www.last.fm/music/Engelbert+Humperdinck,"oldies, 60s, easy listening"
200469,ec2af38e-6f24-4073-9504-dbfa8e823df5,Flow,5544034,0,https://www.last.fm/music/Flow,"J-rock, japanese, j-pop"
200022,e86ab653-bec8-46f3-b4b6-a1a866919ef6,The Tragically Hip,6736319,0,https://www.last.fm/music/The+Tragically+Hip,"Canadian, rock, seen live"
199591,3826a6e0-9ea5-4007-941c-25b9dd943981,Umphrey's McGee,3878715,0,https://www.last.fm/music/Umphrey%27s+McGee,"Jam, Progressive rock, jam band"
199077,f6a9828c-7b52-41a1-b38a-426c28603555,Mabel,2722232,0,https://www.last.fm/music/Mabel,"pop, dance, Disco"
198996,af081ea2-7a2c-4fbd-8200-92d62056b5f5,Youssou N'Dour,1474630,0,https://www.last.fm/music/Youssou+N%27Dour,"african, world, senegal"
198929,b1768592-294e-4e15-a892-eb8837dec3e4,Elvin Bishop,1095161,0,https://www.last.fm/music/Elvin+Bishop,"blues, blues rock, classic rock"
198724,fa1f878d-0903-447b-a896-d0870a0ba1fe,Grits,1835144,0,https://www.last.fm/music/Grits,"Hip-Hop, rap, christian"
196620,a7471c4a-da27-4868-a8c6-5567eab382fb,Actress,5579722,0,https://www.last.fm/music/Actress,"electronic, experimental, idm"
196301,39c1e474-647e-42ef-a157-fcfb30c2c2ff,Joe Strummer and the Mescaleros,2769008,0,https://www.last.fm/music/Joe+Strummer+and+the+Mescaleros,"rock, punk, alternative"
196135,1b002a6c-0f6c-4335-aab6-36a74058250f,Danny Byrd,2672465,0,https://www.last.fm/music/Danny+Byrd,"Drum and bass, liquid funk, Hospital Records"
195469,ddce4f6c-d2a5-4e59-845c-a50f60c8ec05,Gallant,2093017,0,https://www.last.fm/music/Gallant,"soul, rnb, r&b"
195114,,Richard Hell and the Voidoids,2154211,0,https://www.last.fm/music/Richard+Hell+and+the+Voidoids,"punk, proto-punk, punk rock"
194110,,BLACKPINK,18869362,0,https://www.last.fm/music/BLACKPINK,"k-pop, Kpop, pop"
193876,9a6d2343-6595-4bf2-b3d0-efbbd7a8dfd0,Maya Jane Coles,2428732,0,https://www.last.fm/music/Maya+Jane+Coles,"deep house, House, techno"
193744,94c89f67-8c6e-4317-8186-8aad506bf2ae,The Milk Carton Kids,1861322,0,https://www.last.fm/music/The+Milk+Carton+Kids,"folk, indie, Alt-country"
193735,,Anna of the North,1615663,0,https://www.last.fm/music/Anna+of+the+North,"pop, electronic, norwegian"
193593,b5c44411-3ab0-435a-8d12-87da6892688c,Trevor Jones,1955619,0,https://www.last.fm/music/Trevor+Jones,"Soundtrack, instrumental, composer"
193571,757ed661-fbad-4e45-b1cd-a6b09f06f54a,Yung Lean,14928761,0,https://www.last.fm/music/Yung+Lean,"Hip-Hop, cloud rap, sad"
193499,cfe625e1-a5ce-4c48-a4a4-d781c44fb64f,Joe Goddard,1651184,0,https://www.last.fm/music/Joe+Goddard,"electronic, synthpop, House"
193129,daeea3e4-d2de-4ef4-a5c0-a90bf227c705,The Connells,1619451,0,https://www.last.fm/music/The+Connells,"rock, alternative, 90s"
192954,cd34e8ed-2f44-4031-849e-e56034b02cf9,Gala,1238894,0,https://www.last.fm/music/Gala,"dance, eurodance, pop"
192775,cf779ca1-1e57-4449-8f8d-7ccdecfe8294,Christian Death,4704300,0,https://www.last.fm/music/Christian+Death,"deathrock, post-punk, Gothic Rock"
191649,38411d0a-5636-46ba-befb-67cca6f4b9c7,Cannibal Ox,3395982,0,https://www.last.fm/music/Cannibal+Ox,"Hip-Hop, underground hip-hop, hip hop"
191159,43dcec48-1764-4055-91ac-afe8a4d25cd1,Jukebox the Ghost,3605049,0,https://www.last.fm/music/Jukebox+the+Ghost,"indie pop, seen live, indie"
190998,9da2733f-8f23-43ff-a46d-c8392c5676ba,Racoon,4313485,0,https://www.last.fm/music/Racoon,"seen live, dutch, rock"
190937,6338a3a4-1676-4a99-b2fb-a3f0072f6b42,Jay Reatard,6530387,0,https://www.last.fm/music/Jay+Reatard,"Garage Punk, punk, seen live"
190530,ce3bc975-a76f-415b-a6cd-1e568c5714dd,Jungle Brothers,1262374,0,https://www.last.fm/music/Jungle+Brothers,"Hip-Hop, hip hop, rap"
190382,d8451fb8-74d0-4509-a242-6f683641234b,The City of Prague Philharmonic Orchestra,2354613,0,https://www.last.fm/music/The+City+of+Prague+Philharmonic+Orchestra,"Classical, symphonic, Soundtrack"
190372,9a3b2d4a-2da4-49c6-9ab3-c680434dbabf,Wretch 32,1370388,0,https://www.last.fm/music/Wretch+32,"Grime, Hip-Hop, rap"
189697,9be7f096-97ec-4615-8957-8d40b5dcbc41,Traditional,1525929,0,https://www.last.fm/music/Traditional,"folk, traditional, ethnic"
189692,66ebc271-6a26-4fe7-848b-f217da119d92,"Bobby ""Blue"" Bland",1343356,0,https://www.last.fm/music/Bobby+%22Blue%22+Bland,"blues, soul, rhythm and blues"
189450,d4dae588-8b66-4aa9-877f-04c604f552a8,Arms and Sleepers,5687220,0,https://www.last.fm/music/Arms+and+Sleepers,"ambient, trip-hop, post-rock"
189448,,Kids See Ghosts,8149670,0,https://www.last.fm/music/Kids+See+Ghosts,"Hip-Hop, rap, hip hop"
188720,,A Boogie Wit da Hoodie,3821768,0,https://www.last.fm/music/A+Boogie+Wit+da+Hoodie,"Hip-Hop, rap, a boogie wit da hoodie"
188444,e78cc47f-9b89-4ef7-86f8-8f9df4f9dac9,The Gun Club,3454995,0,https://www.last.fm/music/The+Gun+Club,"post-punk, psychobilly, punk"
187562,,Big Thief,5310568,0,https://www.last.fm/music/Big+Thief,"seen live, folk, indie rock"
187049,,Seafret,2701299,0,https://www.last.fm/music/Seafret,"indie, seen live, british"
186480,6a4e9454-c459-4bdd-a16e-65b75443cbc2,Seb,1489377,0,https://www.last.fm/music/Seb,"happy hardcore, electronic, hardcore"
185892,4fd12638-6cc9-4f5b-b7e5-41fe436dd993,Little Green Cars,1293484,0,https://www.last.fm/music/Little+Green+Cars,"indie, irish, seen live"
185863,70e5098b-c4ae-4cd7-9799-3c1b9b57c753,SHINee,38023854,0,https://www.last.fm/music/SHINee,"k-pop, Korean, shinee"
185039,d833b812-02c3-45e7-997f-5058dca1801b,The Beatnuts,2114206,0,https://www.last.fm/music/The+Beatnuts,"Hip-Hop, rap, hip hop"
184458,b353e839-0c82-46ad-83df-2dcc6c14d126,London Music Works,1787237,0,https://www.last.fm/music/London+Music+Works,"Soundtrack, Classical, orchestral"
184061,77814bfb-f1b0-47fd-8492-65d6f72c246d,Caifanes,4607948,0,https://www.last.fm/music/Caifanes,"Rock en Espanol, rock, rock mexicano"
184026,49ae5227-605a-47a8-9b8e-cd89bf01a97c,Benjamin Britten,1429314,0,https://www.last.fm/music/Benjamin+Britten,"Classical, contemporary classical, british"
182995,,H.E.R.,3811467,0,https://www.last.fm/music/H.E.R.,"rnb, soul, electronic"
182915,2f911bc5-8619-40c9-ae9a-9c6250ba5b25,Grails,4736421,0,https://www.last.fm/music/Grails,"post-rock, instrumental, experimental"
182158,8cb8b329-e152-4394-80d0-6aab033ec16c,The Electric Prunes,1461572,0,https://www.last.fm/music/The+Electric+Prunes,"Psychedelic Rock, psychedelic, Garage Rock"
181965,b3933fd6-fba9-44b1-992a-1e8128324ca1,下村陽子,10104054,0,https://www.last.fm/music/%E4%B8%8B%E6%9D%91%E9%99%BD%E5%AD%90,"Soundtrack, video game music, japanese"
181591,,Enrique Bunbury,6036884,0,https://www.last.fm/music/Enrique+Bunbury,"rock, Rock en Espanol, spanish"
181545,13cb0fb4-7f7f-4116-a282-905c675c39ef,Buck Owens,1571778,0,https://www.last.fm/music/Buck+Owens,"country, classic country, bakersfield sound"
180733,abaa7001-0d80-4e58-be5d-d2d246fd9d87,Majid Jordan,2945224,0,https://www.last.fm/music/Majid+Jordan,"electronic, rnb, soul"
180522,eb380962-99bb-46c0-af40-1c7790a7822a,Amaranthe,12804589,0,https://www.last.fm/music/Amaranthe,"Melodic Death Metal, Power metal, modern metal"
180136,75bd5186-9d89-4da9-95de-fce055c28895,Erroll Garner,1623479,0,https://www.last.fm/music/Erroll+Garner,"jazz, piano, jazz piano"
179947,5193ce6b-a315-4c50-ae49-54e69ffbc988,Soft Machine,3583884,0,https://www.last.fm/music/Soft+Machine,"Progressive rock, psychedelic, jazz"
179512,ac0ee862-a6ca-4d39-a7a4-d8460534ba30,Rosalía,8296649,0,https://www.last.fm/music/Rosal%C3%ADa,"Flamenco, pop, spanish"
179108,c7b4d848-eeb6-444f-ba14-6173ea2cffa8,Caravan,2885047,0,https://www.last.fm/music/Caravan,"Progressive rock, Canterbury Scene, Canterbury"
178825,1fdf897c-54c5-4721-9e59-a0ad8b5e006e,TNGHT,2170467,0,https://www.last.fm/music/TNGHT,"trap, electronic, Hip-Hop"
178663,f6dfc44d-5da4-4ed1-949b-32715630dff4,Cranes,4006781,0,https://www.last.fm/music/Cranes,"shoegaze, dream pop, ethereal"
178438,c51a08e4-ed6c-4067-8036-20feb5bafbbc,Faust,2975401,0,https://www.last.fm/music/Faust,"krautrock, experimental, Progressive rock"
178216,44fd61e1-119c-479e-8301-8ac5c77148bf,Terry Callier,1549984,0,https://www.last.fm/music/Terry+Callier,"soul, jazz, folk"
178091,c1a669b9-30f4-4171-a2a9-a15d9461ca04,Titãs,5685716,0,https://www.last.fm/music/Tit%C3%A3s,"rock, brazilian, rock brasileiro"
178003,c294ace2-f026-4751-825a-46e8e14c49e0,Lo-Fang,1602129,0,https://www.last.fm/music/Lo-Fang,"electronic, indie, soul"
177405,0cc5ed91-eba3-4a5d-8a69-7638e0bf6495,Scarlett Johansson,2704153,0,https://www.last.fm/music/Scarlett+Johansson,"female vocalists, dream pop, folk"
177062,ea78d0cf-1c99-443f-a4dc-4db90f3e1c47,Women,3313128,0,https://www.last.fm/music/Women,"Lo-Fi, shoegaze, noise pop"
176946,7d3996ec-e9e9-41ec-8f4d-e336f64fc7c6,Tobacco,5133740,0,https://www.last.fm/music/Tobacco,"psychedelic, experimental, electronic"
176874,cb327970-cf95-4f2d-91db-b1b787aa51f9,Thelma Houston,693291,0,https://www.last.fm/music/Thelma+Houston,"Disco, soul, 70s"
176683,597d6d84-0316-4e7b-8649-20c576dac29f,SALES,2630736,0,https://www.last.fm/music/SALES,"Lo-Fi, indie pop, minimal rock"
176263,37e65fdc-f26c-444a-a78b-5157fb071213,Mallu Magalhães,6587867,0,https://www.last.fm/music/Mallu+Magalh%C3%A3es,"folk, brazilian, indie"
175363,776b2c10-31fe-4c4b-9982-f408279b80a9,Elvis Crespo,1016571,0,https://www.last.fm/music/Elvis+Crespo,"merengue, latin, salsa"
174758,ec61a620-e75b-4229-adcf-b938b19b3e52,Tesla Boy,3263180,0,https://www.last.fm/music/Tesla+Boy,"synthpop, new wave, electronic"
174145,ea367e3c-4c74-460b-8a99-bbbb9b1ad5cf,Touché Amoré,16703374,0,https://www.last.fm/music/Touch%C3%A9+Amor%C3%A9,"screamo, hardcore, post-hardcore"
173997,0fd3616c-36b2-44af-8b05-7d5675ed7267,Darin,3796540,0,https://www.last.fm/music/Darin,"pop, swedish, dance"
172966,a9adebe6-3436-4746-bc76-3623e66f6e76,Avishai Cohen,3779724,0,https://www.last.fm/music/Avishai+Cohen,"jazz, contemporary jazz, bass"
172772,f6337a40-e306-4d01-85cd-dd40be74dff5,Eden,5044784,0,https://www.last.fm/music/Eden,"ethereal, rock, ambient"
172691,23388f69-9c11-44a6-b832-b9071db3423e,Lee Dorsey,1034465,0,https://www.last.fm/music/Lee+Dorsey,"soul, funk, New Orleans"
172547,da5e774b-026a-4117-82a4-11d246c05a8b,György Ligeti,1628901,0,https://www.last.fm/music/Gy%C3%B6rgy+Ligeti,"contemporary classical, Avant-Garde, Classical"
172010,075b86e3-6045-4a49-a1c8-a0b81c1a9dc0,The Magician,1107440,0,https://www.last.fm/music/The+Magician,"House, electronic, Disco"
171748,c8e94c78-0e17-4d9a-b1f6-96e1b22ebe97,2cellos,2910171,0,https://www.last.fm/music/2cellos,"instrumental, cello, Symphonic Rock"
171660,562ff334-c34f-45b0-a519-e5d171482df2,Death Angel,4587329,0,https://www.last.fm/music/Death+Angel,"thrash metal, speed metal, seen live"
171542,4bf72a7b-0675-4d48-a4a0-03de57d1d6be,Star Slinger,2146966,0,https://www.last.fm/music/Star+Slinger,"instrumental hip-hop, funk, electronica"
171125,94f46f90-f220-458d-acd6-5f14c55ab9b2,John Adams,1227914,0,https://www.last.fm/music/John+Adams,"contemporary classical, minimalism, Classical"
170878,8d741103-d319-4cc8-9f4f-9926b5bf112a,Аквариум,11413641,0,https://www.last.fm/music/%D0%90%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC,"russian rock, russian, rock"
170693,b83531c2-58fe-40e6-9d2c-0d98be764073,Deluxe,2572038,0,https://www.last.fm/music/Deluxe,"indie, spanish indie pop, spanish"
170439,cda8e877-fe39-4939-8b09-045d68617367,Wintersleep,4605347,0,https://www.last.fm/music/Wintersleep,"seen live, Canadian, indie"
169487,f2e735c9-164f-437b-b287-84f7ed3ffeca,She,6635014,0,https://www.last.fm/music/She,"chiptune, electronic, 8-bit"
169182,c55d7605-030a-4086-aba5-c39a6849af4e,Lootpack,1762325,0,https://www.last.fm/music/Lootpack,"Hip-Hop, underground hip-hop, Stones throw"
168176,0f06b40e-8bb9-4c59-814b-540a801f22d1,Faun,7000095,0,https://www.last.fm/music/Faun,"folk, medieval, pagan folk"
166010,0eaa4a38-6bc3-46aa-91be-563f1fa86e16,André Rieu,1848216,0,https://www.last.fm/music/Andr%C3%A9+Rieu,"Classical, instrumental, andre rieu"
165900,d36fe8ec-df8e-4c96-8d8f-df815a8ee52c,Timbuktu,4347593,0,https://www.last.fm/music/Timbuktu,"seen live, swedish, Hip-Hop"
165453,b04d9207-306c-42db-8b6a-c94d49b4b08a,Alton Ellis,1897695,0,https://www.last.fm/music/Alton+Ellis,"reggae, rocksteady, ska"
165192,eb105211-4d96-4128-9029-7e0a007965cd,Tiago Iorc,5140334,0,https://www.last.fm/music/Tiago+Iorc,"acoustic, alternative, singer-songwriter"
165053,15b4aace-6126-402a-96f8-131a943ce20e,Baltimora,813635,0,https://www.last.fm/music/Baltimora,"80s, new wave, Disco"
164891,a6af027a-9c80-4e6f-ba2d-8d7641832a72,Wankelmut,926290,0,https://www.last.fm/music/Wankelmut,"electronic, House, Berlin"
164510,b298ab55-7633-4015-a05c-0d333a8540e3,Luciano,1645386,0,https://www.last.fm/music/Luciano,"reggae, minimal, roots reggae"
164077,e6e29ff5-b0e4-4985-a63f-e99d12b21728,Feint,4011800,0,https://www.last.fm/music/Feint,"Drum and bass, liquid funk, dnb"
164008,366b86a0-74b2-4fcb-ba79-637258299dbb,Prong,2506188,0,https://www.last.fm/music/Prong,"thrash metal, industrial metal, metal"
163739,ef1849a2-bd73-4e17-94be-540cb7fc1057,Shining,8016316,0,https://www.last.fm/music/Shining,"black metal, depressive black metal, Suicidal Black Metal"
163709,3d6bbeb7-f90e-4d10-b440-e153c0d10b53,Elvenking,6789994,0,https://www.last.fm/music/Elvenking,"folk metal, Power metal, Folk Power Metal"
163668,112beffb-1adc-488b-8d61-7b2ab3475d52,BJ The Chicago Kid,1429718,0,https://www.last.fm/music/BJ+The+Chicago+Kid,"soul, rnb, Neo-Soul"
163576,d8323c7a-b141-4a87-9c8e-71b39bb7cf75,Opus,814678,0,https://www.last.fm/music/Opus,"80s, rock, pop"
163557,9c17713b-14f7-47ee-b0ba-87802d186aab,Brant Bjork,3926539,0,https://www.last.fm/music/Brant+Bjork,"Stoner Rock, desert rock, stoner"
162753,7cf05db3-24e7-4534-84bf-65006cd0cc82,Archers of Loaf,3638774,0,https://www.last.fm/music/Archers+of+Loaf,"indie rock, indie, Lo-Fi"
162721,c5a0743b-de76-4311-9a11-c49c8733aed1,Bruno Coulais,3511294,0,https://www.last.fm/music/Bruno+Coulais,"Soundtrack, french, instrumental"
162664,,Loud Luxury,1486024,0,https://www.last.fm/music/Loud+Luxury,"House, electronic, pop"
162223,fd3ff7a2-e1d2-4486-9d25-cb9d69fa084c,Casper,11910898,0,https://www.last.fm/music/Casper,"seen live, rap, Deutschrap"
162021,,Kevin Abstract,5600247,0,https://www.last.fm/music/Kevin+Abstract,"Hip-Hop, hip hop, rnb"
161975,d9547d08-4c2e-47fc-9451-b8e3f889716e,Rich Homie Quan,1724085,0,https://www.last.fm/music/Rich+Homie+Quan,"Hip-Hop, rap, Dirty South"
161966,b00cb756-0259-4a50-bbcb-ad22186c5518,Devin Townsend Project,15000127,0,https://www.last.fm/music/Devin+Townsend+Project,"Progressive metal, Progressive rock, experimental"
161776,5063e5f6-8bf3-4539-b24f-7f821bed27f2,Hella,3583086,0,https://www.last.fm/music/Hella,"math rock, experimental, noise rock"
161336,b2c36d47-e5e3-4ac8-a967-10e0265d3fff,The Sound,3253324,0,https://www.last.fm/music/The+Sound,"post-punk, new wave, 80s"
160713,fdd67e7a-8cf1-4bca-93b4-b5ddf1fea41c,James Hersey,889635,0,https://www.last.fm/music/James+Hersey,"seen live, indie, male vocalists"
160408,eff57984-2ccd-4c8e-a25d-55051ab16dd7,Blouse,2520889,0,https://www.last.fm/music/Blouse,"dream pop, shoegaze, indie"
160080,80038a3c-d174-4cd8-85d6-bd2599d078c5,Tommy Tutone,690272,0,https://www.last.fm/music/Tommy+Tutone,"new wave, 80s, rock"
159771,32e740e5-95ea-42e3-b5e2-29f6630488e4,Veil of Maya,8002950,0,https://www.last.fm/music/Veil+of+Maya,"deathcore, Progressive deathcore, metalcore"
159753,08b5f897-6c61-414a-836f-200c0d22fb36,Tall Heights,973338,0,https://www.last.fm/music/Tall+Heights,"seen live, folk, acoustic"
